user_pseudo_id,install_date,country_code,ab_test_group,is_ret_target,active_days_count,ltv_ad_accum,ltv_iap_accum,ltv_rw_accum,ltv_is_accum,is_imp_accum,rw_imp_accum,lv_s_accum,lv_e_accum,reach_lv10_target
0446CA6AF31A4EFA8455565F90AA4F10,2026-06-10,PK,1,0,0,0.000291661,0,0,0,0,0,11,11,1
56C3A9375FBB48068C107F98C0BD32DC,2026-06-12,PK,1,0,0,0.000034952,0,0,0,0,0,1,0,0
F3E0ADEEAEDF41CA9354759AAF1027AF,2026-06-12,US,1,0,0,0.00330084,0,0,0,0,0,4,3,0
36DDB4885F81434CBEB460F4163509AA,2026-06-08,JP,1,0,0,1.227900198,0,1.215610962,0,0,1,6,5,0
369DCF466AEE47DFA8D5C423802F6907,2026-06-09,JP,1,0,0,0.166728515,0,0,0,0,0,6,5,0
03AC9E43F54D43D5AF85A96B9CE1B34F,2026-06-09,US,0,0,0,0,0,0,0,0,0,54,54,1
C9114FB36A064FE186D5465D88443623,2026-06-09,US,1,0,0,0.681646026,0,0.280047385,0.368465041,14,3,30,30,1
CB895BF121904C4593767E59160035A8,2026-06-06,US,1,0,0,1.015697043,0,0.951462769,0,0,1,12,11,1
BC47E99D713849BE8BACC478B4495C05,2026-06-11,PH,0,0,0,1.104925319,0,1.079542847,0,0,1,10,9,1
783C2149F87C4F308A82D5B2792C1C9B,2026-06-09,DE,0,0,0,0,0,0,0,0,0,0,0,0
BC9092BB9F244BE6B0B130480EC7C4F2,2026-06-06,NL,0,1,1,0.003272077,0,0,0,0,0,5,4,0
4981A14101EA4A999A569179DF186EF8,2026-06-07,PK,1,1,1,0.000328493,0,0,0,0,0,7,6,0
A45E0D311BE249C1AFA9DB1A0650F40F,2026-06-10,VE,0,0,0,0.034751085,0,0,0,0,0,6,5,0
9CEB44D7F7C846258584025B27E52DE3,2026-06-10,DK,0,0,0,0.982107711,0,0,0.964565,1,0,15,15,1
62A9D38353204E2E9BAF31D095CF8948,2026-06-10,US,0,0,0,7.937142814,0,1.52267458,6.319278905,27,3,44,43,1
1A7691C9B2E549FDA049D80F2AC744E4,2026-06-12,SN,0,0,0,0.000149723,0,0,0,0,0,7,7,0
F80FA94035EA4F22B513BEFA4C998679,2026-06-12,DE,0,1,1,4.394355484,0,0.352863998,4.03645964,12,2,29,29,1
F8EEC296FBA64465AA9704E643D2D043,2026-06-12,US,0,0,0,3.050451748,0,2.912137207,0,0,1,8,7,0
F25AB91623EF4125909211FBFE3A28DA,2026-06-09,GB,0,0,0,0.011091394,0,0,0,0,0,18,18,1
99825CF69C264CE797A289F748CCCEE0,2026-06-06,US,0,0,0,5.449856503,0,4.425858398,0,0,1,14,13,1
832EC7ACFF3840569CB38A54C0B09031,2026-06-06,US,0,0,0,1.114477996,0,1.066263695,0,0,3,8,8,0
9893B7B64F5D4D89879BA5B0D9E6A884,2026-06-11,AU,0,0,0,0.003273637,0,0,0,0,0,4,4,0
208D05F3E696440AA9D9AFC19E812516,2026-06-05,SN,1,1,1,0.009188171,0,0,0.009110252,4,0,4,4,1
D28E5B7D34254A47A7909D81C65487BF,2026-06-07,UZ,1,0,0,0.001170741,0,0,0,0,0,7,7,0
6917ABC0E25A44F68B12855C81234068,2026-06-09,US,1,1,1,1.766920409,0,0.576491241,1.071800705,22,4,46,44,1
295172A68EE3408D853DFE732BC4FCAA,2026-06-10,US,0,0,0,0.351285915,0,0,0.3395833,1,0,15,15,1
27701960810541A28FDBB7501347B008,2026-06-09,US,1,1,1,0.701727748,0,0.113399209,0.534147134,19,1,37,38,1
A9165A32469C42178D6062DEF9FBA6FF,2026-06-05,CA,0,0,0,0.342102473,0,0.057748555,0.25290805,5,1,19,19,1
D3F8A5DE6834460996615C2FE13732DD,2026-06-05,CH,1,0,0,5.091754098,0,0,5,1,0,15,15,1
4FDF3674DE9D4E1FA5FC3A72A74EB371,2026-06-08,US,1,0,0,0.226513133,0,0.20025,0,0,1,5,5,0
3C25CCED978747C58707B24A8FDF2625,2026-06-09,GB,0,0,0,0.221112432,0,0,0.20025,1,0,15,15,1
EE218D409FE644439FC739F018201744,2026-06-12,GB,1,0,0,0.006878839,0,0,0,0,0,13,13,1
529431F70AC946C0A01149CAE198954B,2026-06-12,US,0,0,0,0.044480006,0,0.038203804,0,0,1,8,7,0
EEFFDF1BDF974300B40B550DEEAA3C00,2026-06-08,GB,1,1,1,0.054825375,0,0.03731997,0.014931571,1,1,16,15,1
7E4A5ADBDA804EBEA5C53D8D5C7F8624,2026-06-07,US,1,1,1,0.049854547,0,0,0,0,0,13,13,1
A4C5FAFC9FD548A88F538A2E8AF15DC2,2026-06-08,US,0,0,0,1.097328783,0,0,1.0583333,2,0,16,16,1
B671F609BC87435084320477DDB31F74,2026-06-06,PK,0,0,0,0,0,0,0,0,0,3,3,0
AC124B6C2E31488C8030C87CB5CC114E,2026-06-06,CA,0,0,0,4.195524414,0,4.180524414,0,0,1,15,14,1
61D8DEF736D8400A92A42920572FA610,2026-06-07,EG,0,0,0,0.001150105,0,0,0,0,0,9,8,0
F32195C7713242AC95AE920F89B6F1E9,2026-06-07,AF,1,0,0,0.000306178,0,0,0,0,0,6,5,0
769B4A59E10C4014A098B4A0C4058CA0,2026-06-07,US,0,0,0,4.283300314,0,0,4.220962506,5,0,19,19,1
64123704FC584D43B7ABBB4B22A74D5A,2026-06-07,NL,1,1,1,0.089811404,0,0,0,0,0,13,13,1
E108FD120C904C0E9DC76377E96D8E44,2026-06-07,NO,0,0,0,0.015796617,0,0.012716378,0,0,1,8,8,0
20244937E0B24B279E39D89A3C1C4DFB,2026-06-10,PK,1,0,0,0.015238542,0,0.014535,0,0,1,6,6,0
99C6E1816AE64AFCA13939BA6A801339,2026-06-10,PK,1,0,0,0.000044758,0,0,0,0,0,4,3,0
512BDDFF46554178B45D700CD895429B,2026-06-05,US,0,0,0,3.45072675,0,3.226665215,0,0,1,12,11,1
C5497E3C1B1948ADB372425AB22B3367,2026-06-12,JO,0,0,0,4.46605916,0,0,4.14195166,1,0,15,15,1
2AEC71C74D9B46DFB99DF571483BD49D,2026-06-12,PK,0,0,0,0.003754189,0,0,0.003495839,3,0,18,18,1
3927690B5497446DB39084002F47A1CD,2026-06-12,US,1,0,0,0.01664865,0,0,0,0,0,4,3,0
B7B0B325A6C648228195AAAA141D7F03,2026-06-09,TH,1,0,0,0.003259064,0,0,0,0,0,12,12,1
428D16495A4048CFB2E76DD7BB86F9FA,2026-06-05,US,0,1,1,1.188648718,0,0,1.060736328,1,0,16,16,1
79D652FB54F14C63BA262C4139CEB4F7,2026-06-11,IL,0,0,0,0.000150873,0,0,0,0,0,6,6,0
2A01A0AD18D64AD49F192EF58EE55A26,2026-06-07,IL,0,0,0,0.191577352,0,0,0.185080108,6,0,20,20,1
524063B70C574752A992CDB6EFEC4A05,2026-06-06,US,1,1,1,0.600851598,0,0.470946483,0,0,2,18,17,1
5E8D3B52136540489A5F6BA34125C31B,2026-06-10,GB,1,0,0,2.525187215,0,0,2.470038925,2,0,22,22,1
FC70B59FCA0E48DC82EE5C73E98C0878,2026-06-05,GB,1,0,0,0,0,0,0,0,0,1,1,0
BBBA47FDE4EB407A87E1B9E044244C00,2026-06-09,US,0,0,0,0.601178803,0,0.50125,0,0,1,6,5,0
085660FDF20A4794A82D111BA7AAEE48,2026-06-12,US,0,0,0,2.526440521,0,0,2.441275511,7,0,22,22,1
61275B79A2694B43B4AE9699DD91A796,2026-06-08,US,1,0,0,0.063359459,0,0,0,0,0,13,13,1
6D3E03388E95465D8101E7BF69A3F472,2026-06-08,BR,1,0,0,0.0006987,0,0,0,0,0,3,2,0
5B3A668B7BD04F798C18B38221880CCC,2026-06-08,US,0,0,0,0.533145332,0,0,0.511561266,5,0,20,19,1
7B87037577434203910A338C86C0DCD8,2026-06-09,MX,1,0,0,0.046473958,0,0.045226664,0,0,2,6,6,0
F8CD5CC5D5994D1FAC4E0FB559E1EC1C,2026-06-09,US,0,0,0,0.139662119,0,0,0,0,0,14,13,1
C47867D19BB2414D9238C3222D2327AF,2026-06-06,EG,0,0,0,0.018235173,0,0.017591363,0,0,1,10,9,0
AFB1FB863B4343AB848563B93F4BEF42,2026-06-06,US,0,0,0,4.427109319,0,0,3.938964355,1,0,16,16,1
5B71B3FBD58B44B1BD2B3093E39D66FD,2026-06-06,US,1,0,0,0.531530444,0,0.5020833,0,0,1,7,6,0
1D4AB51BB54847018A9C46B191E17AF6,2026-06-10,FR,0,1,1,0.219505767,0,0.012325,0.191098874,16,1,37,36,1
60FDB51182DB4D07BF44444C3AF45DA0,2026-06-11,AU,0,0,0,1.19553095,0,0.200131871,0.976122997,28,2,45,44,1
50F222B734054C409BE9EBF68A0CAAFC,2026-06-12,US,0,1,1,2.064239495,0,1.251615327,0.658384123,2,3,17,17,1
A89DE4729B594B0D94A975DC23612A9A,2026-06-07,US,0,0,0,1.150632685,0,0,1.069530029,1,0,15,15,1
EB80C7BD9C2140479FE00154EFA3438F,2026-06-07,GR,1,0,0,2.80575392,0,0,2.698173796,2,0,16,16,1
2E5DFCE22BB840458DBDC8D64F5204B2,2026-06-06,DE,0,1,1,0.831150861,0,0.238024603,0.578719284,17,4,34,34,1
C589E63BD5FA4079A903F69977D8FB76,2026-06-05,AO,1,0,0,0.015576055,0,0.012985,0,0,1,17,16,0
7C4907F6DEC74D6F805D7EFE917C964C,2026-06-12,GB,0,0,0,0.000497175,0,0,0,0,0,9,9,0
548C3D73B21F42D491024A865FE4A2C5,2026-06-12,MM,0,1,1,0.000292333,0,0,0,0,0,24,24,1
2120A9E3AE544434BC492B911D0E9D36,2026-06-08,GU,0,0,0,0.142372589,0,0.1402083,0,0,1,5,5,0
D807DE12933C478993E251012C194174,2026-06-08,GB,0,0,0,0.100775248,0,0,0,0,0,13,12,1
17DE2E929CCF4B52969A742D2CCF8EE7,2026-06-09,DE,0,0,0,0.185652005,0,0.162671453,0,0,1,13,13,1
344B18338E5E43BD9CF93762BF07BCE6,2026-06-09,US,1,0,0,0.343151101,0,0.1312917,0.1899167,1,1,16,15,1
BD6D12AA1F2D421FBEB9AD34A5F3C64A,2026-06-06,GB,1,0,0,1.646405177,0,0,1.5211111,1,0,17,17,1
BB4ACD6F4252430EB930089DD4A315C3,2026-06-05,US,1,1,1,1.376862194,0,0,1.230514988,8,0,23,22,1
67F64AD7BE6B41CDBC8DD687CAA3188B,2026-06-11,US,1,0,0,0.204907726,0,0.190105456,0,0,1,6,5,0
C8DBB36E141F4208A3E8210AFF778129,2026-06-11,PK,1,0,0,0,0,0,0,0,0,3,3,0
B6B661C19F9C412ABAF0E612DA6FA275,2026-06-07,EG,1,0,0,0.000379128,0,0,0,0,0,4,3,0
F29939A0746C46BBB36A28735B484406,2026-06-07,US,0,0,0,4.333040984,0,4.317613281,0,0,1,10,10,1
E8DC005B451442678581965E68FB5371,2026-06-08,DE,0,1,1,0.420202333,0,0.083761924,0.32437828,59,6,77,76,1
B0DFCF42BF4A42A7B71A879A52247981,2026-06-11,JP,0,1,1,0.166256399,0,0,0.165112218,10,0,27,26,1
07090E0EEF994CD7AC7C05207B183B71,2026-06-12,US,1,1,1,2.895118156,0,0.126747837,2.687438649,100,5,114,114,1
301DF8412EB4418791DE10EA751E9F68,2026-06-09,GB,0,0,0,5.069820958,0,5,0,0,1,11,11,1
F045E5C36B394C8C867974506DABC753,2026-06-06,MY,0,0,0,3.42155316,0,0,3.387515185,2,0,17,17,1
6B5E5FDD672249C6B6E3ADEBB62AB5F6,2026-06-06,EG,0,0,0,0.010783217,0,0.010610526,0,0,1,11,11,1
988F4D7A1BFF45D3941852FFEB44F5F2,2026-06-11,UZ,1,0,0,0.000721739,0,0,0,0,0,6,6,0
4387BB569DE442E29C16F6DC3DDD8282,2026-06-06,MU,0,1,1,0.056869625,0,0,0.053283884,2,0,16,16,1
287D70FAF1A248BBBE3495C4993DB836,2026-06-07,JP,0,0,0,0.001892436,0,0,0,0,0,10,10,1
5D003FAD88EC45FFA8B3D0DFEE5B50D1,2026-06-12,US,1,1,1,0.826815112,0,0.552474137,0.203707748,1,2,16,16,1
650F69D339594724B55FEC61F62FDE30,2026-06-09,US,1,0,0,0.03266602,0,0,0,0,0,10,10,1
B51360F25D7A49F28C5CC9F90B251D87,2026-06-12,US,1,0,0,0.010341559,0,0,0,0,0,7,6,0
26349220EF964002889336D1CBA9F6E4,2026-06-08,DE,0,0,0,0.470336257,0,0,0.443527039,1,0,16,16,1
F09AC825E9C7473DBFD5ACE9DA612530,2026-06-09,ZA,1,1,1,0.311428791,0,0.169689536,0.13901986,19,18,37,36,1
C209BC93BC554943897C68FB1243AD2D,2026-06-06,SA,1,0,0,1.244276973,0,1.2033333,0,0,1,9,9,0
E8460F111E1246029EF4A9D5EE6BB477,2026-06-07,US,1,0,0,0.370656333,0,0,0,0,0,9,9,0
BEE9382FB48543B7B9FEAB8DDC3EA7C8,2026-06-07,PK,1,0,0,0.216567832,0,0,0,0,0,18,17,1
35A174F50B91417584141C40BB573109,2026-06-09,IE,0,1,1,0.082669063,0,0.050210273,0.025774083,3,3,19,19,1
0C12CB9B735942BDBD888FAA0ECC9ABF,2026-06-10,DE,0,1,1,3.397883582,0,0.405875977,2.974756916,13,1,28,28,1
BD7B568D01E64444BB5B96C963B1E8DE,2026-06-12,US,0,1,1,0.796646045,0,0,0,0,0,15,15,1
32B48DB49FE04268AADADB5207C216B0,2026-06-12,US,0,0,0,0.256304799,0,0,0.242718369,3,0,20,20,1
5BEB9547C9064FD591400A61FCD2DA86,2026-06-11,GB,1,1,1,0.457328267,0,0.071368344,0.37933729,22,3,38,38,1
6ED4DB20AEFD42E686DAEDE477A0024B,2026-06-09,SZ,1,0,0,0.094441391,0,0,0.092696829,32,0,50,49,1
07C9555F28244F86BFBF86AB581D475B,2026-06-06,CA,1,0,0,1.482818651,0,1.411252075,0,0,1,5,5,0
CED9530FE3D344C99F8A18DB1AB65671,2026-06-06,GB,0,0,0,1.134630572,0,1.099714966,0,0,1,15,14,1
6AE7C57E72EF4F28A44EA9372EC1BC7F,2026-06-06,CA,0,0,0,0.037802699,0,0,0,0,0,9,9,0
72AED94310D34222A6BCE32233FE68BC,2026-06-06,US,0,1,1,2.954213913,0,1.328646394,1.450282156,28,23,62,62,1
3675C47E43A24623B7D21749D0A5B143,2026-06-06,PK,0,1,1,0.008715485,0,0.008526942,0,0,1,2,3,0
8D95643454E44A89998082113D83AB05,2026-06-07,PK,1,0,0,0.000167128,0,0,0,0,0,9,8,0
4BBDF130BF6E4172B711E8770C6727B5,2026-06-07,PK,1,0,0,0.01569808,0,0.015577844,0,0,1,8,7,0
809D1A3B2813448B809E0638797CFAEB,2026-06-06,AU,0,1,1,1.668434239,0,0,1.646354841,14,0,31,31,1
4D9E01E392684728831F4FD2D88F8628,2026-06-05,AT,0,0,0,0.071313335,0,0,0.06787768,2,0,17,17,1
F01A1A834B734D17A01BA0FB6A18B4E3,2026-06-12,PK,0,1,1,0.000396967,0,0,0,0,0,11,10,0
C3C37F16F871402FB134D00698E4AF8B,2026-06-12,US,1,1,1,1.097983707,0,0,0.999927414,6,0,20,20,1
2D5A66D7DCDA4C109017B3D187AEFB3B,2026-06-08,US,1,0,0,0.630720035,0,0,0,0,0,9,8,0
75E6AD51CEFB4CBF93E3844A60DE1D94,2026-06-09,JP,0,0,0,0.01045475,0,0,0,0,0,8,7,0
3E45FFA3B49B4AA78468C4A64FB2FDBC,2026-06-09,EG,0,1,1,0.000090845,0,0,0,0,0,2,1,0
194610D743E94E1C97F8CD1A0C2FD66D,2026-06-07,JP,1,0,0,0.007229727,0,0,0,0,0,9,9,0
F9BF741D207C42E1BAB285F8719D3FF3,2026-06-10,CH,0,1,1,0.192181585,0,0.030558138,0.155155751,12,1,28,28,1
72E0D1722D714D25A3F5BBC8B2E1D61B,2026-06-10,CA,0,0,0,0.541393124,0,0.345133411,0.182343376,1,1,16,16,1
6C7AC634A456435293DB282B1F0CD28D,2026-06-10,TW,0,0,0,6.318939474,0,3.5817708,2.721867981,3,5,21,21,1
C35A1D85A780428AB02A32CAB0D5F262,2026-06-12,EG,1,1,1,0.001542542,0,0,0,0,0,12,11,0
E9A3289CAA71444E95663A0993050BF5,2026-06-08,CA,1,0,0,0.066403278,0,0,0.056546604,1,0,15,15,1
C31C176ECB0A418C966C2A42747877CB,2026-06-09,US,0,0,0,1.39857831,0,0,1.388753095,2,0,17,17,1
C668719FFAB64A919938FAFDF736B93A,2026-06-06,US,1,0,0,0.338582544,0,0,0,0,0,15,14,1
E8640FAE041E456DB7659F4D9BD47575,2026-06-11,US,0,0,0,0.412518711,0,0.400875,0,0,1,10,9,1
F16672DEF967476CA182A1D70A78CF1E,2026-06-07,US,0,0,0,0.0044128,0,0,0,0,0,4,3,0
337D757110494C50A0747E7324E57AC4,2026-06-05,GB,0,1,1,0.109890886,0,0,0.100699068,7,0,23,22,1
56E311DBC95B4AFDA95BB30A7490AB05,2026-06-07,GB,1,1,1,1.154539861,0,0,1.130324471,12,0,26,26,1
F8B00D2320CF4661B03BE1829A9F6CB6,2026-06-07,NL,1,0,0,6.824652909,0,0,5,1,0,15,15,1
B045721009C14A08BAEF78D7C2A865B6,2026-06-06,CL,0,1,1,0.211062497,0,0.079107413,0.127966052,2,1,17,17,1
DBFC60F54CFC4D9C8BB306EAA3E22E73,2026-06-06,UZ,1,0,0,0.000621397,0,0,0,0,0,4,4,0
64856A24FAEA4F5393A0EAC27EE6253C,2026-06-10,US,0,1,1,0.932618478,0,0,0.897880051,4,0,19,19,1
AF2DECD8553741B8AD00EA233572973A,2026-06-10,US,1,0,0,0.026284506,0,0,0,0,0,10,9,1
CAA62023E8E54362AFB3C5E5E223E9C7,2026-06-09,BR,1,1,1,0.069256985,0,0.069256985,0,0,1,2,1,0
C9BE0F564B3641ED9ACD1872F4BDFCF7,2026-06-05,US,0,0,0,1.001881758,0,0.642581774,0.304215942,1,2,15,15,1
F31778BE63D04683AA11BE130E185BD8,2026-06-12,PK,0,0,0,0.019001068,0,0.009829861,0.003345153,2,2,28,28,1
F9124266B09E4477AFB984EEB0F99095,2026-06-08,CO,0,0,0,0.007799557,0,0,0,0,0,6,5,0
76D2480618C14ED08B250A5B4202A3D4,2026-06-08,US,1,0,0,0.011398476,0,0,0,0,0,4,3,0
59BB5A4F4E7E48468670F36AF510CB55,2026-06-06,JP,1,0,0,5.077179372,0,5,0,0,1,5,5,0
27CB53FC14EC447D97ADCD17147DDE98,2026-06-06,BE,1,0,0,0.004182562,0,0,0,0,0,7,6,0
84AAD1C8BFA34DDDA790B94F2E2BA500,2026-06-11,US,1,0,0,0.014713008,0,0,0,0,0,7,6,0
EBB0F0FC3670418090CCE642C166D764,2026-06-07,EG,0,0,0,0.000420384,0,0,0,0,0,11,12,1
FC2C6E1E4AA548C790F10D96AF7EDA13,2026-06-06,MX,0,1,1,0.170544838,0,0.153259911,0,0,2,10,10,1
2B97E9A4B76144FDA468FFC02621CDFA,2026-06-07,BR,0,0,0,0.056104052,0,0,0.050242549,2,0,16,16,1
B3043181CAC94159880613C72EBB6A3A,2026-06-06,TW,0,1,1,0.628270269,0,0,0.592779659,32,0,50,49,1
ADB59B37FC304A6EB44C98ADD72ACEE0,2026-06-10,US,0,0,0,1.681361118,0,0,1.5077778,1,0,15,15,1
8DCA0DB1D6F94D98A305845D53CF1FBA,2026-06-10,EG,1,0,0,0.860579567,0,0.848465332,0,0,1,5,5,0
EAEDCB1938CD4DA69CDD9BB952AAB4DB,2026-06-05,US,1,1,1,7.5565046,0,0,7.225960642,7,0,22,21,1
2A1B450018EE4FB38F92BB1463C41F59,2026-06-12,FR,1,0,0,0.008357336,0,0,0.006779146,1,0,13,12,1
C2056520DD04479988398F3053159F23,2026-06-12,CA,0,1,1,0.948439712,0,0,0.925679732,19,0,33,33,1
D1176AFEF067454FA4E0B0E3C98875CF,2026-06-08,US,1,1,1,3.026923779,0,1.6544444,1.234293213,1,1,17,16,1
5BD1B0ED3E354252AB25A99E23A12409,2026-06-07,KH,1,1,1,0.038802965,0,0.008,0.030138819,8,2,24,24,1
652BA3B9069A4F26AADFB57E095817EF,2026-06-07,US,1,1,1,0.179983212,0,0,0,0,0,12,12,1
43919FE0C0B34EB2B587D8267DE4BEEB,2026-06-09,US,1,0,0,0.013249642,0,0,0,0,0,4,3,0
874A31E448B246D49FD70FED33E70500,2026-06-09,BE,0,0,0,0.733509939,0,0,0,0,0,8,7,0
C93A324ACF014339AF928FC030FF0D10,2026-06-06,US,1,1,1,0.209313079,0,0.174435863,0,0,1,12,11,1
66C3F7A384DB4F6C819B8C6D1E0D9BA6,2026-06-06,GB,1,1,1,1.683929204,0,0,1.644504639,1,0,15,15,1
DF4F6F9CC14A4D619C3639225FA25A62,2026-06-06,ZA,1,0,0,0.049941822,0,0.047475,0,0,1,6,5,0
DD1979D6366F4438AB01EA7BE81C09AD,2026-06-06,JP,1,0,0,0.331706615,0,0.318798296,0,0,1,9,9,0
BA3F074AA5BC4A248A639684CE36CB82,2026-06-07,GB,1,1,1,0.875793343,0,0.669294904,0.180168182,1,3,21,21,1
DAE5341825E0465B975FA9053B2E518D,2026-06-07,US,1,0,0,0.852776529,0,0,0.819998356,1,0,15,15,1
507649D4DD0746BBBF5886373F749A2D,2026-06-05,PE,1,0,0,2.789234558,0,0.335200909,2.407297973,6,1,21,21,1
F86CD1E5E6B5405C81E95EC64CCF726D,2026-06-06,EC,1,1,1,0.224307486,0,0,0.216546196,3,0,17,17,1
819526DB40434F3D9F25CD4315DF7597,2026-06-07,PK,0,0,0,0.008838473,0,0.008276721,0,0,2,22,22,1
45486D14EE6347999A5B689EE61C7CAA,2026-06-07,PK,1,1,1,0.000340728,0,0,0,0,0,12,12,0
862D197A9FF344558F5DFC4BCFF0CC4F,2026-06-07,MM,1,0,0,0.001269955,0,0,0,0,0,10,9,0
7D3CD2EF4E864F50BB7FFB2AED146432,2026-06-07,US,1,0,0,0.279364354,0,0,0.240662849,3,0,17,17,1
75857F807FC445959488649D4125D189,2026-06-08,RU,0,1,1,0.3488262,0,0.096511002,0.249316069,28,18,49,50,1
CA6ABEB8F4A34DCD9268613EA504C85D,2026-06-10,US,0,0,0,0.817865896,0,0,0.720481598,4,0,20,20,1
25463E859A4B4D0EB2736AFA7CB8D14C,2026-06-09,CA,0,1,1,0.543808636,0,0.243365822,0.285555692,10,2,27,26,1
279062A199F4443E9DA5F1B6882BA4E8,2026-06-05,US,0,0,0,0.014085669,0,0,0,0,0,8,7,0
8F8D53B49498422D9AACE82BEA57D8D9,2026-06-05,GB,0,0,0,0,0,0,0,0,0,11,11,1
2560C45B8E634D768EBF5436B1A1325E,2026-06-11,SG,0,1,1,0.23485449,0,0.062250534,0.149237713,4,1,20,20,1
D955FB56DEE24BBEAC7209290EA57580,2026-06-08,SN,1,0,0,0.000280369,0,0,0,0,0,10,10,0
6DAF04E067574CC2A0E795E0CB4EC9D5,2026-06-08,GB,0,0,0,0.799686411,0,0,0.790518822,10,0,25,25,1
F255B9ABDA8249B5A78AF03DC6CA4363,2026-06-06,DO,1,1,1,0.411939916,0,0.364535157,0,0,1,15,14,1
B27BD208CCB447FBACFA9E6F92AC32B8,2026-06-11,US,1,1,1,0.530999052,0,0.136913695,0.367608439,8,2,25,24,1
D87A3A58E3C04F6382C59501019E185C,2026-06-11,US,1,1,1,2.646487047,0,1.189035737,1.401153467,4,4,22,22,1
80547949E2A348FFBB803659F4C74C46,2026-06-08,TW,0,0,0,10.128382141,0,0,9.901373064,8,0,24,24,1
B512C6F369E34966AE5A49F73DA6F51B,2026-06-08,AU,1,0,0,4.29394794,0,4.137835449,0,0,1,6,6,0
ABAE031F8BB64DEBAE1766740A983069,2026-06-06,AU,0,1,1,1.153825097,0,0,1.10438471,29,0,50,47,1
2FFDCFBC56B547CEA9C9A9BBE1D1FCA1,2026-06-06,AU,1,0,0,4.599313701,0,0.952380524,2.990308822,2,1,19,18,1
58811E2231354FF38E8363A3906051DC,2026-06-11,DE,1,0,0,0.039028652,0,0,0.034972561,1,0,15,15,1
FEE259938F6D4149A7CD0F468E85A747,2026-06-11,US,1,0,0,0.165383042,0,0,0.143625,1,0,15,15,1
4097C2D05B0041DE88B1D5071269E823,2026-06-12,MM,0,1,1,0,0,0,0,0,0,9,8,0
DEC76262358C49158A22B1B231D0C27A,2026-06-07,US,0,0,0,0.044795883,0,0,0,0,0,10,9,1
53FF46B4C21C4617B5A634CE6117838B,2026-06-05,MX,0,1,1,4.532250413,0,0,4.503226267,39,0,58,57,1
3EC4DDCDACB74F7198B5D31AFCDCFF90,2026-06-10,IL,1,0,0,0,0,0,0,0,0,1,0,0
4159B6F3F88F4233B5163D82615FBE8A,2026-06-10,FR,0,0,0,1.150907912,0,1.119402832,0,0,1,5,5,0
0DE0683413544DBF9D44779F11297AE5,2026-06-06,US,0,1,1,0.029889302,0,0,0,0,0,12,11,1
191E60EA24614BAE8A974C29CA950B80,2026-06-09,DK,1,1,1,22.485224332,0,4.166780152,18.283499545,18,3,35,35,1
C8B4158AED6A4D929CE3B0B070E6C328,2026-06-08,EG,1,1,1,0.000537601,0,0,0,0,0,9,8,0
60D0438D013944739BEB41A98489D180,2026-06-09,NL,1,1,1,0.049393357,0,0,0.047079142,2,0,16,16,1
C0689B4F45F4420A8ED338EC8FAA66C8,2026-06-06,CA,0,1,1,1.796262252,0,1.015768982,0.710575857,1,1,15,15,1
066E3B37968A44C29DB0FDB2FE7D99E4,2026-06-06,IL,1,0,0,0.01161225,0,0,0,0,0,1,0,0
815E8FF27F8D4AAD96F6EBB9C8B73AD4,2026-06-10,US,1,1,1,5.138153846,0,2.291749756,2.73945343,3,2,20,20,1
F8BE060AAF6D4255AA6ED3E1F8D84A36,2026-06-11,GB,1,0,0,0.09249256,0,0,0,0,0,5,4,0
15AC2FEF78564BC7B29D0B67AF0FF5F3,2026-06-10,EG,1,1,1,0.021791309,0,0.021525,0,0,1,21,21,1
FC0F242DFDF5421C87C11D8C04A237CD,2026-06-11,AU,1,1,1,0.455664932,0,0,0.39825616,12,0,27,27,1
5F31E107A8624BC9939141B5F93948F9,2026-06-07,EG,0,0,0,0.001319049,0,0,0,0,0,7,6,0
42516B3C43E944D1B0D20E9E671E1D6B,2026-06-06,BJ,0,1,1,0.000065798,0,0,0,0,0,21,21,1
BD3D6822933D410DB00015C2DA99A35D,2026-06-07,US,0,1,1,0.5407898,0,0.133170057,0.371025213,5,1,19,19,1
1BC0F5B4EDDE43919156768211F28235,2026-06-07,PK,0,0,0,0.000076273,0,0,0,0,0,6,6,0
828F5F970A894BBB9D780BC4A4F01CDB,2026-06-05,US,1,1,1,0.524606808,0,0.450535614,0,0,1,17,17,1
C74C857A7525449B8944E0BBC0848E32,2026-06-06,DE,0,1,1,0.04815611,0,0,0.047700729,1,0,4,4,1
92D6CE635FA54B34942921E59D19A95C,2026-06-05,US,1,1,1,0.876338195,0,0.112992262,0.640611297,12,1,29,29,1
325ABA7D143743D58902BBF9E675B2B7,2026-06-07,PK,0,0,0,0.006837727,0,0.006355754,0,0,1,6,5,0
D3B97CE422B745D6BAA178AB1D934DED,2026-06-07,MM,1,0,0,0,0,0,0,0,0,5,5,0
3525D3B70DE54210AFE1A4154352174C,2026-06-09,JP,0,1,1,0.002100371,0,0,0,0,0,9,9,0
AC1FE4F91052422C87FB0E5C323E232B,2026-06-10,US,1,0,0,2.162356852,0,1.986499268,0,0,1,12,12,1
5304426E2EDB4E089D8F988E3F834EEB,2026-06-10,CA,1,1,1,0.874438646,0,0.225122238,0.640509781,3,1,17,17,1
2A6F74DD03824DFFAF3ED83B0B285EFF,2026-06-11,EG,1,1,1,0.059473309,0,0.037748992,0.021360297,12,13,31,31,1
