level,playing_user,funnel_rate,funnel_rate_sanity,avg_attempts,1st_attempts_win,level_pass_rate,level_continue_rate,level_fail_rate,win_dropped_users_cohort,lose_dropped_users_cohort,win_dropped_users_realtime,lose_dropped_users_realtime,avg_booster_usage,avg_progress,ad_revenue,ad_rw_revenue,ad_is_revenue,iap_revenue,arpu,ad_arpu,rw_imp,is_imp,cum_avg_rw_imp,cum_avg_is_imp,paying_user,rw_star_imp,rw_coin_imp,rw_heart_imp,rw_hint_booster_imp,rw_eraser_booster_imp,rw_wand_booster_imp,rw_grid_booster_imp,total_duration,median_duration,win_duration_p50,win_duration_p75,win_duration_p90,win_duration_avg,lose_duration_p50,lose_duration_p75,lose_duration_p90,lose_duration_avg,replay_rate,us_playing_user,de_playing_user,jp_playing_user,ru_playing_user,br_playing_user,tr_playing_user,es_playing_user,fr_playing_user,mx_playing_user,us_rw_imp,de_rw_imp,jp_rw_imp,ru_rw_imp,br_rw_imp,tr_rw_imp,es_rw_imp,fr_rw_imp,mx_rw_imp,us_is_imp,de_is_imp,jp_is_imp,ru_is_imp,br_is_imp,tr_is_imp,es_is_imp,fr_is_imp,mx_is_imp,t1_rw_user,t2_rw_user,t1_is_user,t2_is_user,resource_source_hint,resource_source_wand,resource_source_grid,resource_source_eraser,resource_sink_hint,resource_sink_wand,resource_sink_grid,resource_sink_eraser,avg_res_src_hint,avg_res_src_wand,avg_res_src_grid,avg_res_src_eraser,avg_res_sink_hint,avg_res_sink_wand,avg_res_sink_grid,avg_res_sink_eraser
200,22,0.0086,0.0086,1.0,1.0,1.0,0.7273,0.0,0,0,0,0,0.0,,0.0408,0.0029,0.0374,0,0.0019,0.0019,1,14,4.4034,10.5712,0,0,1,0,0,0,0,0,1022,44,44,54,61,46.45,0,0,0,0,0.0,2,4,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,1,2,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,22,0.0086,0.0086,1.05,0.9545,0.9545,0.8095,0.0435,0,0,0,1,0.0,0.0,0.0666,0.0025,0.0605,0,0.003,0.003,1,14,4.4038,10.5767,0,0,1,0,0,0,0,0,2279,64,66,82,101,108.52,0,0,0,0,0.0455,2,4,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,21,0.0082,0.0082,1.14,0.9048,1.0,0.8095,0.125,0,0,0,0,0.0417,69.67,0.0753,0.0083,0.0662,0,0.0036,0.0036,4,17,4.4053,10.5833,0,2,1,0,0,0,1,0,2549,92,92,121,165,106.71,110,141,141,102.67,0.0952,1,4,0,2,2,1,0,0,1,0,0,0,1,2,0,0,0,0,1,3,0,1,3,0,0,0,1,0,3,4,3,0,1,0,0,0,1,0,0,0.0,0.0476,0.0,0.0,0.0,0.0476,0.0,0.0
203,21,0.0082,0.0082,1.05,0.9524,1.0,0.8095,0.0455,0,0,1,0,0.0,53.0,0.0411,0.0019,0.0382,0,0.002,0.002,1,13,4.4057,10.5884,0,0,1,0,0,0,0,0,1604,64,68,80,118,76.38,0,0,0,0,0.0476,1,4,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,20,0.0078,0.0078,1.0,1.0,1.0,0.85,0.0,0,0,0,0,0.05,,0.0531,0.0027,0.0448,0,0.0027,0.0027,2,14,4.4065,10.5939,0,0,1,0,0,0,1,0,2197,95,95,135,171,109.85,0,0,0,0,0.0,1,3,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,0,1,0,2,3,4,0,1,0,0,0,1,0,0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0
205,19,0.0074,0.0074,1.0,1.0,1.0,0.8947,0.0,0,0,0,0,0.0,,0.0477,0.0079,0.0391,0,0.0025,0.0025,2,12,4.4073,10.5986,0,1,1,0,0,0,0,0,1528,72,72,89,141,80.42,0,0,0,0,0.0,1,3,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,19,0.0074,0.0074,1.0,1.0,1.0,0.9474,0.0,0,0,0,0,0.0526,,0.0549,0.006,0.0476,0,0.0029,0.0029,3,13,4.4085,10.6037,0,1,1,0,0,0,1,0,1554,79,79,103,123,81.79,0,0,0,0,0.0,1,3,0,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,0,0,2,0,0,0,1,0,2,4,3,0,1,0,0,0,1,0,0,0.0,0.0526,0.0,0.0,0.0,0.0526,0.0,0.0
207,19,0.0074,0.0074,1.26,0.7368,1.0,0.9474,0.2083,0,0,0,0,0.0417,48.0,0.1292,0.0728,0.0518,0,0.0068,0.0068,10,12,4.4124,10.6084,0,7,1,0,1,0,1,0,4716,187,205,253,320,222.05,67,135,256,99.4,0.2632,1,3,0,1,2,1,0,0,1,0,3,0,1,4,0,0,0,0,1,3,0,0,0,0,0,0,1,2,3,4,1,0,1,0,0,0,1,0,0,0.0,0.0526,0.0,0.0,0.0,0.0526,0.0,0.0
208,19,0.0074,0.0074,1.58,0.7895,1.0,0.9474,0.3667,0,0,0,0,0.1667,69.64,0.1211,0.0585,0.055,0,0.0064,0.0064,19,15,4.4198,10.6142,0,15,1,0,0,0,3,0,5651,171,202,276,376,235.05,90,177,207,107.73,0.2105,1,3,0,1,2,1,0,0,1,0,1,0,1,8,0,0,0,4,5,2,0,0,1,0,0,0,0,1,4,3,1,0,3,0,0,0,3,0,1,0.0,0.1579,0.0,0.0,0.0,0.1579,0.0,0.0526
209,19,0.0074,0.0074,2.53,0.4737,0.9474,0.9444,0.6042,0,0,0,0,0.2128,42.97,0.2923,0.231,0.053,0,0.0154,0.0154,61,19,4.4437,10.6217,0,54,1,2,1,0,2,1,16667,271,507,657,850,580.33,126,261,406,214.52,0.4737,1,3,0,1,2,1,0,0,1,2,15,0,3,12,0,0,0,12,1,3,0,4,2,0,0,0,1,3,4,4,4,1,2,1,0,1,3,3,0,0.0526,0.1053,0.0526,0.0,0.0526,0.1579,0.1579,0.0
210,18,0.007,0.007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0556,,0.0576,0.0022,0.0547,0,0.0032,0.0032,3,13,4.4448,10.6268,0,1,1,0,0,0,1,0,1490,69,69,96,165,82.78,0,0,0,0,0.0,1,3,0,1,2,1,0,0,1,0,0,0,1,2,0,0,0,0,1,3,0,0,2,0,0,0,1,0,2,4,3,0,1,0,0,0,1,0,0,0.0,0.0556,0.0,0.0,0.0,0.0556,0.0,0.0
211,18,0.007,0.007,1.0,1.0,1.0,0.9444,0.0,0,0,1,0,0.0,,0.0545,0.0016,0.0521,0,0.003,0.003,1,12,4.4452,10.6315,0,0,1,0,0,0,0,0,1963,94,94,125,160,109.06,0,0,0,0,0.0,1,3,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,17,0.0067,0.0067,1.12,0.9412,1.0,0.9412,0.1053,0,0,0,0,0.0526,84.0,0.0506,0.0019,0.0479,0,0.003,0.003,2,13,4.446,10.6365,0,0,1,0,0,0,1,0,2030,96,93,127,154,105.41,105,133,133,119,0.0588,1,3,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,2,4,2,0,1,0,0,0,1,0,0,0.0,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0
213,17,0.0067,0.0067,1.06,0.9412,1.0,0.8824,0.0556,0,0,0,0,0.0,78.0,0.0601,0.0105,0.0493,0,0.0035,0.0035,2,13,4.4468,10.6416,0,1,1,0,0,0,0,0,1499,79,79,92,125,81.35,116,116,116,116,0.0588,1,3,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,2,4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,17,0.0067,0.0067,1.35,0.8235,1.0,0.8235,0.2609,0,0,0,0,0.1739,63.67,0.096,0.0229,0.0694,0,0.0056,0.0056,7,17,4.4495,10.6483,0,3,1,0,0,0,3,0,4728,197,210,256,393,228.65,127,159,226,140.17,0.1765,1,3,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,0,4,3,0,0,1,0,0,0,1,0,2,4,2,0,3,0,0,0,3,1,0,0.0,0.1765,0.0,0.0,0.0,0.1765,0.0588,0.0
215,17,0.0067,0.0067,1.0,1.0,1.0,0.9412,0.0,0,0,0,0,0.0588,,0.0544,0.0019,0.0493,0,0.0032,0.0032,2,13,4.4503,10.6534,0,0,1,0,0,0,1,0,2171,122,122,144,218,127.71,0,0,0,0,0.0,1,3,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,2,4,2,0,1,0,0,0,1,0,0,0.0,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0
216,17,0.0067,0.0067,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0469,0.0016,0.0443,0,0.0028,0.0028,1,12,4.4507,10.6581,0,0,1,0,0,0,0,0,1152,67,67,71,80,67.76,0,0,0,0,0.0,1,3,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,17,0.0067,0.0067,1.0,1.0,1.0,0.9412,0.0,0,0,0,0,0.0588,,0.0416,0.0021,0.0381,0,0.0024,0.0024,3,12,4.4519,10.6628,0,1,1,0,0,0,1,0,1717,98,98,121,130,101,0,0,0,0,0.0,1,3,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,3,0,0,1,0,0,0,1,0,2,4,2,0,1,0,0,0,1,0,0,0.0,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0
218,17,0.0067,0.0067,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0634,0.0183,0.0436,0,0.0037,0.0037,5,12,4.4538,10.6674,0,4,1,0,0,0,0,0,1668,87,87,107,153,98.12,0,0,0,0,0.0,1,3,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,17,0.0067,0.0067,1.0,1.0,1.0,0.9412,0.0,0,0,0,0,0.0,,0.0457,0.0015,0.041,0,0.0027,0.0027,1,11,4.4542,10.6718,0,0,1,0,0,0,0,0,2447,131,131,168,265,143.94,0,0,0,0,0.0,1,3,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,17,0.0067,0.0067,1.06,0.9412,1.0,0.8824,0.0556,0,0,1,0,0.0556,72.0,0.0669,0.0021,0.063,0,0.0039,0.0039,3,12,4.4554,10.6764,0,1,1,0,0,0,1,0,2466,112,112,132,205,133.24,201,201,201,201,0.0588,1,3,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,0,1,0,2,4,1,0,1,0,0,0,1,0,0,0.0,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0
221,16,0.0063,0.0063,1.0,1.0,1.0,0.75,0.0,0,0,0,0,0.0625,,0.0474,0.0018,0.0412,0,0.003,0.003,2,10,4.4562,10.6804,0,0,1,0,0,0,1,0,1687,95,95,120,165,105.44,0,0,0,0,0.0,1,3,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,2,2,0,1,0,0,0,1,0,0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0
222,16,0.0063,0.0063,1.13,0.875,0.9375,1.0,0.1667,0,0,0,1,0.1667,50.67,0.123,0.0746,0.0416,0,0.0077,0.0077,10,12,4.4601,10.6851,0,6,1,0,0,0,3,0,3654,186,222,267,292,234.8,55,77,77,44,0.0625,1,3,0,1,1,1,0,0,1,0,1,0,1,2,0,0,0,0,1,3,0,0,1,0,0,0,1,1,2,4,2,0,3,0,0,0,3,0,0,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,0.0
223,15,0.0059,0.0059,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.2,,0.0512,0.0073,0.0405,0,0.0034,0.0034,7,12,4.4628,10.6897,0,3,1,0,0,0,3,0,4450,253,253,354,381,296.67,0,0,0,0,0.0,1,3,0,1,1,1,0,0,1,0,0,0,2,4,0,0,0,0,1,3,0,0,1,0,0,0,1,0,2,4,2,0,3,0,0,0,3,0,0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
224,15,0.0059,0.0059,1.13,0.8,0.9333,0.8571,0.1176,0,0,0,0,0.0,52.5,0.0813,0.0274,0.0523,0,0.0054,0.0054,6,12,4.4652,10.6944,0,4,1,0,0,0,1,0,3843,207,236,274,349,252,43,272,272,157.5,0.1333,1,3,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,3,0,1,0,0,0,0,1,0,2,4,2,0,1,0,0,0,1,0,0,0.0,0.0667,0.0,0.0,0.0,0.0667,0.0,0.0
225,14,0.0055,0.0055,1.0,1.0,1.0,0.8571,0.0,0,0,1,0,0.0,,0.0475,0.0013,0.0457,0,0.0034,0.0034,1,10,4.4656,10.6984,0,0,1,0,0,0,0,0,1302,83,83,97,119,93,0,0,0,0,0.0,1,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,13,0.0051,0.0051,1.0,1.0,1.0,0.8462,0.0,0,0,0,0,0.0,,0.0501,0.0071,0.0368,0,0.0039,0.0039,2,9,4.4664,10.7019,0,1,1,0,0,0,0,0,1378,88,88,118,142,106,0,0,0,0,0.0,1,3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,13,0.0051,0.0051,1.08,0.9231,1.0,0.8462,0.0714,0,0,1,0,0.0,41.0,0.0833,0.0202,0.0619,0,0.0064,0.0064,3,11,4.4675,10.7062,0,2,1,0,0,0,0,0,1110,78,78,93,108,81,57,57,57,57,0.0769,1,3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,12,0.0047,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0509,0.0092,0.0414,0,0.0042,0.0042,2,8,4.4683,10.7093,0,1,1,0,0,0,0,0,1114,95,95,101,129,92.83,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,12,0.0047,0.0047,1.0,1.0,1.0,0.9167,0.0,0,0,0,0,0.0,,0.0471,0.0012,0.0457,0,0.0039,0.0039,1,9,4.4687,10.7128,0,0,1,0,0,0,0,0,779,47,47,77,78,64.92,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,12,0.0047,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0472,0.0012,0.046,0,0.0039,0.0039,1,9,4.4691,10.7164,0,0,1,0,0,0,0,0,805,68,68,71,78,67.08,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,12,0.0047,0.0047,1.08,0.9167,1.0,1.0,0.0769,0,0,0,0,0.0,72.0,0.0578,0.0183,0.0393,0,0.0048,0.0048,3,8,4.4703,10.7195,0,2,1,0,0,0,0,0,1032,75,74,82,83,78.67,88,88,88,88,0.0833,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,12,0.0047,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0408,0.0013,0.0393,0,0.0034,0.0034,1,8,4.4707,10.7226,0,0,1,0,0,0,0,0,782,44,44,60,75,65.17,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,12,0.0047,0.0047,1.08,0.9167,1.0,1.0,0.0769,0,0,0,0,0.0,73.0,0.0383,0.0013,0.0366,0,0.0032,0.0032,1,9,4.471,10.7261,0,0,1,0,0,0,0,0,1806,136,136,154,163,145.25,63,63,63,63,0.0833,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,12,0.0047,0.0047,1.0,1.0,1.0,0.8333,0.0,0,0,0,0,0.0,,0.0392,0.0013,0.0378,0,0.0033,0.0033,1,9,4.4714,10.7297,0,0,1,0,0,0,0,0,1110,76,76,92,131,92.5,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,12,0.0047,0.0047,1.0,1.0,1.0,0.75,0.0,0,0,0,0,0.0,,0.0408,0.0079,0.0327,0,0.0034,0.0034,2,7,4.4722,10.7324,0,1,1,0,0,0,0,0,277,21,21,23,30,23.08,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,12,0.0047,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0536,0.0012,0.0513,0,0.0045,0.0045,1,8,4.4726,10.7355,0,0,1,0,0,0,0,0,1067,82,82,92,125,88.92,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,12,0.0047,0.0047,1.25,0.8333,1.0,1.0,0.2,0,0,0,0,0.0667,37.67,0.094,0.0409,0.052,0,0.0078,0.0078,7,10,4.4754,10.7394,0,6,1,0,0,0,0,0,3110,179,199,270,311,234.92,137,154,154,97,0.1667,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,1,0,0,0,0,1,0,2,3,2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0
238,12,0.0047,0.0047,1.25,0.75,1.0,0.9167,0.2,0,0,0,0,0.0,58.33,0.1497,0.0902,0.0574,0,0.0125,0.0125,8,10,4.4785,10.7433,0,7,1,0,0,0,0,0,5796,286,292,337,744,438.42,153,286,286,178.33,0.25,0,3,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,12,0.0047,0.0047,2.83,0.5,1.0,0.9167,0.6471,0,0,0,0,0.2647,53.95,0.3138,0.1919,0.1154,0,0.0262,0.0262,35,14,4.4922,10.7488,0,30,1,0,1,0,0,3,12965,290,566,731,1314,720.58,138,308,408,196.27,0.5,0,3,0,1,0,1,0,0,1,0,16,0,1,0,0,0,0,3,0,3,0,1,0,0,0,0,1,2,2,3,2,1,0,3,0,1,0,3,0,0.0833,0.0,0.25,0.0,0.0833,0.0,0.25,0.0
240,12,0.0047,0.0047,1.0,1.0,1.0,0.9167,0.0,0,0,0,0,0.0,,0.0672,0.0012,0.0633,0,0.0056,0.0056,1,8,4.4926,10.752,0,0,1,0,0,0,0,0,1928,149,149,174,226,160.67,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,12,0.0047,0.0047,1.0,1.0,1.0,0.8333,0.0,0,0,1,0,0.0,,0.065,0.0048,0.0593,0,0.0054,0.0054,2,7,4.4933,10.7547,0,1,1,0,0,0,0,0,1027,77,77,99,106,85.58,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,11,0.0043,0.0043,1.18,0.8182,1.0,1.0,0.1538,0,0,0,0,0.0,67.0,0.1134,0.0685,0.0416,0,0.0103,0.0103,12,9,4.498,10.7582,0,11,1,0,0,0,0,0,4995,275,322,416,812,412.73,180,275,275,227.5,0.1818,0,3,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,4,0,3,0,1,0,0,0,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,11,0.0043,0.0043,1.0,1.0,1.0,0.9091,0.0,0,0,0,0,0.0,,0.0206,0.001,0.0189,0,0.0019,0.0019,1,7,4.4984,10.761,0,0,1,0,0,0,0,0,605,49,49,61,66,55,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,11,0.0043,0.0043,1.0,1.0,1.0,0.7273,0.0,0,0,0,0,0.0,,0.0328,0.0011,0.0303,0,0.003,0.003,1,5,4.4988,10.7629,0,0,1,0,0,0,0,0,1724,133,133,177,254,156.73,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,11,0.0043,0.0043,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0323,0.001,0.0306,0,0.0029,0.0029,1,8,4.4992,10.766,0,0,1,0,0,0,0,0,623,53,53,65,69,56.64,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,11,0.0043,0.0043,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0278,0.001,0.0266,0,0.0025,0.0025,1,7,4.4996,10.7688,0,0,1,0,0,0,0,0,512,41,41,58,59,46.55,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,11,0.0043,0.0043,1.0,1.0,1.0,0.9091,0.0,0,0,0,0,0.0,,0.0309,0.0052,0.0251,0,0.0028,0.0028,2,7,4.5004,10.7715,0,1,1,0,0,0,0,0,941,82,82,106,109,85.55,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,11,0.0043,0.0043,1.0,1.0,1.0,0.9091,0.0,0,0,0,0,0.0,,0.0344,0.0011,0.0326,0,0.0031,0.0031,1,7,4.5008,10.7743,0,0,1,0,0,0,0,0,694,59,59,65,73,63.09,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,11,0.0043,0.0043,1.82,0.6364,1.0,1.0,0.45,0,0,0,0,0.05,48.33,0.1199,0.0736,0.0437,0,0.0109,0.0109,17,9,4.5074,10.7778,0,16,1,0,0,0,0,0,10421,474,605,903,1002,782.27,149,305,537,201.78,0.3636,0,3,0,1,0,1,0,0,1,0,6,0,1,0,0,0,0,6,0,3,0,0,0,0,0,0,1,2,2,3,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0
250,11,0.0043,0.0043,1.0,1.0,1.0,0.8182,0.0,0,0,0,0,0.0,,0.0295,0.0008,0.0283,0,0.0027,0.0027,1,8,4.5078,10.7809,0,0,1,0,0,0,0,0,741,60,60,90,93,67.36,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,11,0.0043,0.0043,1.0,1.0,1.0,0.9091,0.0,0,0,0,0,0.0,,0.0531,0.0195,0.0329,0,0.0048,0.0048,4,7,4.5094,10.7836,0,3,1,0,0,0,0,0,1512,119,119,154,259,137.45,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,11,0.0043,0.0043,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0284,0.0009,0.0272,0,0.0026,0.0026,1,8,4.5098,10.7868,0,0,1,0,0,0,0,0,809,70,70,88,97,73.55,0,0,0,0,0.0,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,11,0.0043,0.0043,1.64,0.8182,1.0,1.0,0.3889,0,0,0,0,0.0,52.29,0.0414,0.016,0.0253,0,0.0038,0.0038,4,7,4.5113,10.7895,0,3,1,0,0,0,0,0,2697,139,155,249,287,180.82,121,139,174,101.14,0.1818,0,3,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
